condition,count,nc_count
9m_AD_R1,9010.0,252.0
9m_AD_R1,2444.0,62.0
9m_AD_R1,1992.0,62.0
9m_AD_R1,2354.0,84.0
9m_AD_R1,2123.0,69.0
9m_AD_R1,2239.0,48.0
9m_AD_R1,6740.0,121.0
9m_AD_R1,5826.0,106.0
9m_AD_R1,8114.0,185.0
9m_AD_R1,5318.0,87.0
9m_AD_R1,4489.0,115.0
9m_AD_R1,6061.0,123.0
9m_AD_R1,6966.0,124.0
9m_AD_R1,7746.0,176.0
9m_AD_R1,7525.0,185.0
9m_AD_R1,5945.0,123.0
9m_AD_R1,4954.0,113.0
9m_AD_R1,4514.0,89.0
9m_AD_R1,6405.0,159.0
9m_AD_R1,5016.0,130.0
9m_AD_R1,6449.0,204.0
9m_AD_R1,2789.0,53.0
9m_AD_R1,3921.0,108.0
9m_AD_R1,5857.0,174.0
9m_AD_R1,7740.0,200.0
9m_AD_R1,6738.0,172.0
9m_AD_R1,8413.0,200.0
9m_AD_R1,4460.0,83.0
9m_AD_R1,3911.0,50.0
9m_AD_R1,4203.0,89.0
9m_AD_R1,8146.0,200.0
9m_AD_R1,6737.0,193.0
9m_AD_R1,7657.0,172.0
9m_AD_R1,5508.0,163.0
9m_AD_R1,4168.0,154.0
9m_AD_R1,4449.0,126.0
9m_AD_R1,7845.0,207.0
9m_AD_R1,6105.0,166.0
9m_AD_R1,6019.0,135.0
9m_AD_R1,7847.0,235.0
9m_AD_R1,9727.0,346.0
9m_AD_R1,9201.0,339.0
9m_AD_R1,193.0,7.0
9m_AD_R1,290.0,11.0
9m_AD_R1,39.0,2.0
9m_AD_R1,2673.0,46.0
9m_AD_R1,2540.0,38.0
9m_AD_R1,26.0,0.0
9m_AD_R1,2036.0,37.0
9m_AD_R1,3809.0,78.0
9m_AD_R1,3798.0,80.0
9m_AD_R1,5496.0,151.0
9m_AD_R1,3745.0,89.0
9m_AD_R1,7041.0,161.0
9m_AD_R1,5874.0,131.0
9m_AD_R1,8806.0,269.0
9m_AD_R1,7441.0,181.0
9m_AD_R1,5131.0,116.0
9m_AD_R1,5541.0,145.0
9m_AD_R1,4430.0,90.0
9m_AD_R1,7569.0,233.0
9m_AD_R1,4000.0,92.0
9m_AD_R1,5676.0,144.0
9m_AD_R1,8047.0,264.0
9m_AD_R1,7421.0,212.0
9m_AD_R1,6262.0,124.0
9m_AD_R1,1784.0,50.0
9m_AD_R1,2058.0,56.0
9m_AD_R1,2159.0,55.0
9m_AD_R1,2393.0,86.0
9m_AD_R1,6312.0,158.0
9m_AD_R1,12116.0,281.0
9m_AD_R1,10420.0,268.0
9m_AD_R1,9055.0,195.0
9m_AD_R1,4951.0,126.0
9m_AD_R1,3632.0,69.0
9m_AD_R1,7357.0,230.0
9m_AD_R1,5127.0,129.0
9m_AD_R1,5744.0,127.0
9m_AD_R1,6131.0,123.0
9m_AD_R1,7065.0,154.0
9m_AD_R1,6358.0,158.0
9m_AD_R1,4072.0,82.0
9m_AD_R1,3791.0,64.0
9m_AD_R1,8696.0,224.0
9m_AD_R1,6279.0,122.0
9m_AD_R1,3322.0,63.0
9m_AD_R1,4566.0,85.0
9m_AD_R1,6747.0,173.0
9m_AD_R1,8679.0,299.0
9m_AD_R1,7836.0,218.0
9m_AD_R1,5880.0,108.0
9m_AD_R1,6197.0,137.0
9m_AD_R1,6973.0,195.0
9m_AD_R1,5619.0,130.0
9m_AD_R1,6196.0,129.0
9m_AD_R1,8389.0,204.0
9m_AD_R1,9606.0,271.0
9m_AD_R1,6909.0,214.0
9m_AD_R1,3822.0,109.0
9m_AD_R1,3720.0,115.0
9m_AD_R1,7599.0,193.0
9m_AD_R1,1311.0,25.0
9m_AD_R1,3091.0,98.0
9m_AD_R1,8573.0,279.0
9m_AD_R1,7510.0,252.0
9m_AD_R1,7963.0,249.0
9m_AD_R1,99.0,1.0
9m_AD_R1,222.0,11.0
9m_AD_R1,603.0,22.0
9m_AD_R1,85.0,1.0
9m_AD_R1,72.0,2.0
9m_AD_R1,28.0,0.0
9m_AD_R1,266.0,6.0
9m_AD_R1,2137.0,41.0
9m_AD_R1,725.0,14.0
9m_AD_R1,251.0,5.0
9m_AD_R1,4034.0,96.0
9m_AD_R1,3096.0,51.0
9m_AD_R1,6179.0,105.0
9m_AD_R1,8906.0,168.0
9m_AD_R1,6664.0,176.0
9m_AD_R1,3431.0,72.0
9m_AD_R1,5488.0,133.0
9m_AD_R1,6235.0,137.0
9m_AD_R1,9593.0,263.0
9m_AD_R1,8219.0,197.0
9m_AD_R1,4950.0,113.0
9m_AD_R1,6487.0,169.0
9m_AD_R1,5639.0,125.0
9m_AD_R1,6293.0,151.0
9m_AD_R1,7179.0,229.0
9m_AD_R1,7988.0,210.0
9m_AD_R1,9586.0,269.0
9m_AD_R1,9510.0,252.0
9m_AD_R1,3518.0,69.0
9m_AD_R1,1512.0,32.0
9m_AD_R1,2510.0,57.0
9m_AD_R1,6327.0,69.0
9m_AD_R1,7774.0,115.0
9m_AD_R1,8020.0,147.0
9m_AD_R1,11788.0,299.0
9m_AD_R1,9098.0,275.0
9m_AD_R1,6416.0,167.0
9m_AD_R1,4833.0,138.0
9m_AD_R1,5637.0,118.0
9m_AD_R1,5270.0,110.0
9m_AD_R1,6469.0,171.0
9m_AD_R1,5106.0,99.0
9m_AD_R1,7264.0,180.0
9m_AD_R1,6115.0,137.0
9m_AD_R1,5223.0,114.0
9m_AD_R1,5327.0,94.0
9m_AD_R1,5208.0,105.0
9m_AD_R1,5550.0,122.0
9m_AD_R1,6820.0,151.0
9m_AD_R1,6406.0,140.0
9m_AD_R1,8655.0,207.0
9m_AD_R1,8197.0,206.0
9m_AD_R1,6155.0,134.0
9m_AD_R1,6367.0,146.0
9m_AD_R1,6905.0,187.0
9m_AD_R1,5285.0,118.0
9m_AD_R1,4065.0,79.0
9m_AD_R1,5181.0,134.0
9m_AD_R1,4795.0,74.0
9m_AD_R1,6776.0,150.0
9m_AD_R1,6594.0,186.0
9m_AD_R1,5587.0,158.0
9m_AD_R1,5089.0,132.0
9m_AD_R1,9562.0,343.0
9m_AD_R1,6204.0,247.0
9m_AD_R1,5121.0,152.0
9m_AD_R1,6905.0,216.0
9m_AD_R1,6575.0,203.0
9m_AD_R1,2021.0,18.0
9m_AD_R1,88.0,0.0
9m_AD_R1,387.0,4.0
9m_AD_R1,1311.0,36.0
9m_AD_R1,1899.0,64.0
9m_AD_R1,2134.0,53.0
9m_AD_R1,2923.0,63.0
9m_AD_R1,2405.0,59.0
9m_AD_R1,2851.0,56.0
9m_AD_R1,3015.0,35.0
9m_AD_R1,1510.0,21.0
9m_AD_R1,42.0,0.0
9m_AD_R1,41.0,1.0
9m_AD_R1,614.0,11.0
9m_AD_R1,3599.0,45.0
9m_AD_R1,597.0,4.0
9m_AD_R1,1161.0,28.0
9m_AD_R1,4479.0,80.0
9m_AD_R1,6013.0,131.0
9m_AD_R1,6522.0,162.0
9m_AD_R1,7956.0,165.0
9m_AD_R1,6064.0,108.0
9m_AD_R1,4964.0,111.0
9m_AD_R1,6042.0,139.0
9m_AD_R1,7937.0,199.0
9m_AD_R1,9086.0,226.0
9m_AD_R1,10436.0,255.0
9m_AD_R1,5190.0,96.0
9m_AD_R1,7306.0,206.0
9m_AD_R1,4626.0,85.0
9m_AD_R1,5592.0,148.0
9m_AD_R1,7045.0,148.0
9m_AD_R1,7966.0,200.0
9m_AD_R1,6466.0,128.0
9m_AD_R1,7598.0,196.0
9m_AD_R1,5048.0,88.0
9m_AD_R1,5901.0,112.0
9m_AD_R1,7585.0,138.0
9m_AD_R1,6611.0,128.0
9m_AD_R1,9296.0,175.0
9m_AD_R1,7662.0,176.0
9m_AD_R1,6755.0,130.0
9m_AD_R1,6983.0,126.0
9m_AD_R1,4348.0,114.0
9m_AD_R1,3936.0,89.0
9m_AD_R1,4013.0,51.0
9m_AD_R1,5469.0,127.0
9m_AD_R1,5900.0,126.0
9m_AD_R1,3755.0,58.0
9m_AD_R1,5285.0,126.0
9m_AD_R1,6761.0,122.0
9m_AD_R1,6439.0,143.0
9m_AD_R1,5751.0,124.0
9m_AD_R1,4911.0,89.0
9m_AD_R1,7046.0,173.0
9m_AD_R1,4883.0,138.0
9m_AD_R1,4842.0,150.0
9m_AD_R1,5453.0,142.0
9m_AD_R1,4769.0,78.0
9m_AD_R1,6695.0,151.0
9m_AD_R1,6686.0,184.0
9m_AD_R1,4355.0,61.0
9m_AD_R1,6077.0,144.0
9m_AD_R1,5587.0,152.0
9m_AD_R1,4387.0,79.0
9m_AD_R1,7288.0,231.0
9m_AD_R1,5098.0,114.0
9m_AD_R1,6169.0,169.0
9m_AD_R1,5645.0,114.0
9m_AD_R1,4955.0,105.0
9m_AD_R1,9343.0,286.0
9m_AD_R1,7970.0,192.0
9m_AD_R1,4845.0,147.0
9m_AD_R1,534.0,16.0
9m_AD_R1,2017.0,29.0
9m_AD_R1,679.0,11.0
9m_AD_R1,95.0,2.0
9m_AD_R1,1701.0,45.0
9m_AD_R1,2000.0,28.0
9m_AD_R1,3532.0,49.0
9m_AD_R1,3043.0,73.0
9m_AD_R1,2028.0,49.0
9m_AD_R1,1874.0,40.0
9m_AD_R1,1986.0,48.0
9m_AD_R1,4828.0,89.0
9m_AD_R1,6069.0,57.0
9m_AD_R1,5290.0,76.0
9m_AD_R1,3918.0,47.0
9m_AD_R1,3375.0,53.0
9m_AD_R1,1107.0,9.0
9m_AD_R1,207.0,5.0
9m_AD_R1,127.0,0.0
9m_AD_R1,680.0,10.0
9m_AD_R1,2353.0,21.0
9m_AD_R1,1620.0,40.0
9m_AD_R1,4480.0,94.0
9m_AD_R1,7870.0,161.0
9m_AD_R1,4899.0,82.0
9m_AD_R1,7268.0,167.0
9m_AD_R1,6274.0,108.0
9m_AD_R1,6946.0,143.0
9m_AD_R1,7081.0,159.0
9m_AD_R1,5086.0,95.0
9m_AD_R1,6519.0,165.0
9m_AD_R1,7642.0,188.0
9m_AD_R1,6587.0,145.0
9m_AD_R1,7302.0,183.0
9m_AD_R1,6759.0,154.0
9m_AD_R1,8033.0,233.0
9m_AD_R1,7166.0,187.0
9m_AD_R1,6805.0,154.0
9m_AD_R1,7110.0,158.0
9m_AD_R1,5941.0,122.0
9m_AD_R1,6372.0,83.0
9m_AD_R1,5715.0,64.0
9m_AD_R1,8590.0,179.0
9m_AD_R1,8040.0,159.0
9m_AD_R1,6746.0,128.0
9m_AD_R1,7395.0,144.0
9m_AD_R1,9567.0,218.0
9m_AD_R1,10589.0,259.0
9m_AD_R1,4290.0,113.0
9m_AD_R1,1961.0,32.0
9m_AD_R1,3226.0,75.0
9m_AD_R1,6776.0,138.0
9m_AD_R1,8454.0,188.0
9m_AD_R1,3929.0,72.0
9m_AD_R1,7522.0,161.0
9m_AD_R1,9573.0,230.0
9m_AD_R1,6411.0,119.0
9m_AD_R1,7261.0,119.0
9m_AD_R1,7890.0,166.0
9m_AD_R1,6568.0,177.0
9m_AD_R1,1816.0,50.0
9m_AD_R1,1656.0,37.0
9m_AD_R1,2540.0,59.0
9m_AD_R1,2512.0,50.0
9m_AD_R1,1916.0,48.0
9m_AD_R1,2628.0,83.0
9m_AD_R1,7427.0,168.0
9m_AD_R1,6077.0,178.0
9m_AD_R1,3420.0,49.0
9m_AD_R1,3694.0,54.0
9m_AD_R1,5304.0,123.0
9m_AD_R1,6335.0,137.0
9m_AD_R1,8091.0,227.0
9m_AD_R1,6409.0,150.0
9m_AD_R1,8462.0,200.0
9m_AD_R1,12108.0,398.0
9m_AD_R1,4946.0,111.0
9m_AD_R1,7368.0,191.0
9m_AD_R1,1857.0,52.0
9m_AD_R1,1597.0,53.0
9m_AD_R1,38.0,0.0
9m_AD_R1,795.0,7.0
9m_AD_R1,3583.0,65.0
9m_AD_R1,7770.0,190.0
9m_AD_R1,7995.0,199.0
9m_AD_R1,8254.0,214.0
9m_AD_R1,10462.0,260.0
9m_AD_R1,7136.0,198.0
9m_AD_R1,2990.0,107.0
9m_AD_R1,2885.0,104.0
9m_AD_R1,2379.0,61.0
9m_AD_R1,5831.0,145.0
9m_AD_R1,5702.0,94.0
9m_AD_R1,7366.0,188.0
9m_AD_R1,8296.0,207.0
9m_AD_R1,4549.0,67.0
9m_AD_R1,2501.0,37.0
9m_AD_R1,3305.0,53.0
9m_AD_R1,698.0,7.0
9m_AD_R1,428.0,6.0
9m_AD_R1,2368.0,30.0
9m_AD_R1,4902.0,68.0
9m_AD_R1,4809.0,96.0
9m_AD_R1,6562.0,131.0
9m_AD_R1,6113.0,116.0
9m_AD_R1,4597.0,80.0
9m_AD_R1,7072.0,189.0
9m_AD_R1,8098.0,216.0
9m_AD_R1,6457.0,144.0
9m_AD_R1,6747.0,168.0
9m_AD_R1,10698.0,274.0
9m_AD_R1,8945.0,228.0
9m_AD_R1,7602.0,219.0
9m_AD_R1,7777.0,198.0
9m_AD_R1,5870.0,114.0
9m_AD_R1,8843.0,231.0
9m_AD_R1,5339.0,90.0
9m_AD_R1,5117.0,74.0
9m_AD_R1,5187.0,85.0
9m_AD_R1,8347.0,212.0
9m_AD_R1,9438.0,152.0
9m_AD_R1,10679.0,209.0
9m_AD_R1,8070.0,183.0
9m_AD_R1,9299.0,168.0
9m_AD_R1,4332.0,56.0
9m_AD_R1,9464.0,184.0
9m_AD_R1,13416.0,263.0
9m_AD_R1,8314.0,173.0
9m_AD_R1,6130.0,179.0
9m_AD_R1,3447.0,89.0
9m_AD_R1,6222.0,151.0
9m_AD_R1,4895.0,146.0
9m_AD_R1,2428.0,34.0
9m_AD_R1,4382.0,69.0
9m_AD_R1,6580.0,114.0
9m_AD_R1,8669.0,221.0
9m_AD_R1,6885.0,133.0
9m_AD_R1,5626.0,90.0
9m_AD_R1,6567.0,108.0
9m_AD_R1,5865.0,125.0
9m_AD_R1,1590.0,55.0
9m_AD_R1,721.0,16.0
9m_AD_R1,769.0,29.0
9m_AD_R1,1361.0,45.0
9m_AD_R1,45.0,0.0
9m_AD_R1,200.0,6.0
9m_AD_R1,1427.0,39.0
9m_AD_R1,4795.0,133.0
9m_AD_R1,5413.0,126.0
9m_AD_R1,6121.0,153.0
9m_AD_R1,7854.0,201.0
9m_AD_R1,8414.0,190.0
9m_AD_R1,9217.0,277.0
9m_AD_R1,9324.0,238.0
9m_AD_R1,8924.0,222.0
9m_AD_R1,9477.0,248.0
9m_AD_R1,8757.0,321.0
9m_AD_R1,6507.0,202.0
9m_AD_R1,850.0,57.0
9m_AD_R1,21.0,1.0
9m_AD_R1,37.0,1.0
9m_AD_R1,508.0,6.0
9m_AD_R1,2304.0,31.0
9m_AD_R1,3308.0,41.0
9m_AD_R1,6839.0,117.0
9m_AD_R1,13175.0,377.0
9m_AD_R1,11951.0,367.0
9m_AD_R1,8364.0,216.0
9m_AD_R1,6984.0,188.0
9m_AD_R1,12109.0,328.0
9m_AD_R1,6607.0,163.0
9m_AD_R1,2218.0,54.0
9m_AD_R1,1907.0,42.0
9m_AD_R1,3270.0,93.0
9m_AD_R1,3261.0,100.0
9m_AD_R1,9494.0,211.0
9m_AD_R1,7063.0,144.0
9m_AD_R1,6069.0,170.0
9m_AD_R1,5489.0,95.0
9m_AD_R1,2378.0,20.0
9m_AD_R1,3180.0,29.0
9m_AD_R1,2338.0,26.0
9m_AD_R1,2319.0,37.0
9m_AD_R1,345.0,3.0
9m_AD_R1,3707.0,80.0
9m_AD_R1,6524.0,152.0
9m_AD_R1,8866.0,224.0
9m_AD_R1,7738.0,185.0
9m_AD_R1,6481.0,133.0
9m_AD_R1,7161.0,177.0
9m_AD_R1,4295.0,72.0
9m_AD_R1,6295.0,130.0
9m_AD_R1,4467.0,70.0
9m_AD_R1,8085.0,215.0
9m_AD_R1,8499.0,222.0
9m_AD_R1,6365.0,168.0
9m_AD_R1,7561.0,197.0
9m_AD_R1,6028.0,108.0
9m_AD_R1,6721.0,132.0
9m_AD_R1,9543.0,185.0
9m_AD_R1,6756.0,106.0
9m_AD_R1,9784.0,205.0
9m_AD_R1,8665.0,161.0
9m_AD_R1,7398.0,127.0
9m_AD_R1,6546.0,83.0
9m_AD_R1,5247.0,46.0
9m_AD_R1,5997.0,113.0
9m_AD_R1,3879.0,59.0
9m_AD_R1,7037.0,136.0
9m_AD_R1,8008.0,120.0
9m_AD_R1,13237.0,316.0
9m_AD_R1,6665.0,126.0
9m_AD_R1,3079.0,85.0
9m_AD_R1,2894.0,88.0
9m_AD_R1,2441.0,50.0
9m_AD_R1,3057.0,68.0
9m_AD_R1,5028.0,122.0
9m_AD_R1,3886.0,83.0
9m_AD_R1,6226.0,108.0
9m_AD_R1,6913.0,124.0
9m_AD_R1,6128.0,127.0
9m_AD_R1,6969.0,154.0
9m_AD_R1,14052.0,390.0
9m_AD_R1,3187.0,77.0
9m_AD_R1,280.0,6.0
9m_AD_R1,5765.0,207.0
9m_AD_R1,1003.0,29.0
9m_AD_R1,33.0,1.0
9m_AD_R1,186.0,4.0
9m_AD_R1,138.0,3.0
9m_AD_R1,936.0,40.0
9m_AD_R1,8148.0,256.0
9m_AD_R1,6274.0,130.0
9m_AD_R1,9280.0,200.0
9m_AD_R1,7154.0,164.0
9m_AD_R1,7631.0,205.0
9m_AD_R1,7039.0,162.0
9m_AD_R1,9943.0,260.0
9m_AD_R1,7121.0,196.0
9m_AD_R1,7149.0,135.0
9m_AD_R1,7119.0,253.0
9m_AD_R1,2240.0,66.0
9m_AD_R1,265.0,4.0
9m_AD_R1,2039.0,30.0
9m_AD_R1,3321.0,45.0
9m_AD_R1,5006.0,107.0
9m_AD_R1,6990.0,151.0
9m_AD_R1,9104.0,237.0
9m_AD_R1,9564.0,285.0
9m_AD_R1,6586.0,181.0
9m_AD_R1,7869.0,217.0
9m_AD_R1,6755.0,144.0
9m_AD_R1,9005.0,213.0
9m_AD_R1,10528.0,261.0
9m_AD_R1,7076.0,147.0
9m_AD_R1,2163.0,85.0
9m_AD_R1,2542.0,78.0
9m_AD_R1,2343.0,39.0
9m_AD_R1,2103.0,59.0
9m_AD_R1,6259.0,147.0
9m_AD_R1,4973.0,109.0
9m_AD_R1,2343.0,37.0
9m_AD_R1,8758.0,218.0
9m_AD_R1,5513.0,198.0
9m_AD_R1,2918.0,32.0
9m_AD_R1,3189.0,39.0
9m_AD_R1,1598.0,19.0
9m_AD_R1,1379.0,27.0
9m_AD_R1,3216.0,59.0
9m_AD_R1,6858.0,134.0
9m_AD_R1,7618.0,204.0
9m_AD_R1,6002.0,152.0
9m_AD_R1,9181.0,221.0
9m_AD_R1,6880.0,163.0
9m_AD_R1,7023.0,160.0
9m_AD_R1,5631.0,139.0
9m_AD_R1,4928.0,117.0
9m_AD_R1,7013.0,195.0
9m_AD_R1,6283.0,161.0
9m_AD_R1,7429.0,173.0
9m_AD_R1,6176.0,121.0
9m_AD_R1,8082.0,173.0
9m_AD_R1,7435.0,186.0
9m_AD_R1,7321.0,146.0
9m_AD_R1,8769.0,115.0
9m_AD_R1,9004.0,166.0
9m_AD_R1,6976.0,135.0
9m_AD_R1,7222.0,131.0
9m_AD_R1,7590.0,101.0
9m_AD_R1,8352.0,135.0
9m_AD_R1,7025.0,109.0
9m_AD_R1,8498.0,166.0
9m_AD_R1,8271.0,114.0
9m_AD_R1,8619.0,136.0
9m_AD_R1,8317.0,139.0
9m_AD_R1,7150.0,143.0
9m_AD_R1,2979.0,48.0
9m_AD_R1,1578.0,36.0
9m_AD_R1,2806.0,78.0
9m_AD_R1,3528.0,86.0
9m_AD_R1,2418.0,40.0
9m_AD_R1,5776.0,144.0
9m_AD_R1,3725.0,62.0
9m_AD_R1,6614.0,142.0
9m_AD_R1,9800.0,236.0
9m_AD_R1,9114.0,217.0
9m_AD_R1,7937.0,141.0
9m_AD_R1,8053.0,197.0
9m_AD_R1,1135.0,26.0
9m_AD_R1,4513.0,122.0
9m_AD_R1,1508.0,50.0
9m_AD_R1,311.0,3.0
9m_AD_R1,180.0,2.0
9m_AD_R1,119.0,2.0
9m_AD_R1,1272.0,39.0
9m_AD_R1,2390.0,69.0
9m_AD_R1,7570.0,204.0
9m_AD_R1,8325.0,189.0
9m_AD_R1,5171.0,100.0
9m_AD_R1,8192.0,210.0
9m_AD_R1,7558.0,165.0
9m_AD_R1,6471.0,75.0
9m_AD_R1,6524.0,168.0
9m_AD_R1,9675.0,306.0
9m_AD_R1,2214.0,60.0
9m_AD_R1,51.0,1.0
9m_AD_R1,61.0,1.0
9m_AD_R1,1791.0,29.0
9m_AD_R1,3874.0,57.0
9m_AD_R1,4645.0,89.0
9m_AD_R1,6446.0,135.0
9m_AD_R1,10099.0,249.0
9m_AD_R1,14959.0,484.0
9m_AD_R1,10286.0,305.0
9m_AD_R1,9188.0,272.0
9m_AD_R1,8552.0,250.0
9m_AD_R1,6889.0,170.0
9m_AD_R1,7087.0,150.0
9m_AD_R1,9100.0,283.0
9m_AD_R1,10737.0,302.0
9m_AD_R1,10212.0,228.0
9m_AD_R1,8289.0,236.0
9m_AD_R1,2440.0,98.0
9m_AD_R1,3061.0,104.0
9m_AD_R1,2923.0,89.0
9m_AD_R1,2063.0,43.0
9m_AD_R1,3029.0,54.0
9m_AD_R1,3212.0,60.0
9m_AD_R1,3438.0,54.0
9m_AD_R1,6028.0,153.0
9m_AD_R1,5397.0,139.0
9m_AD_R1,2199.0,23.0
9m_AD_R1,3410.0,41.0
9m_AD_R1,3107.0,37.0
9m_AD_R1,2594.0,53.0
9m_AD_R1,5407.0,134.0
9m_AD_R1,8587.0,164.0
9m_AD_R1,5523.0,88.0
9m_AD_R1,7274.0,155.0
9m_AD_R1,6899.0,155.0
9m_AD_R1,8234.0,156.0
9m_AD_R1,8762.0,221.0
9m_AD_R1,4677.0,86.0
9m_AD_R1,3692.0,64.0
9m_AD_R1,4988.0,100.0
9m_AD_R1,6922.0,165.0
9m_AD_R1,6931.0,120.0
9m_AD_R1,7564.0,164.0
9m_AD_R1,8734.0,188.0
9m_AD_R1,8499.0,168.0
9m_AD_R1,7112.0,116.0
9m_AD_R1,9057.0,180.0
9m_AD_R1,8729.0,153.0
9m_AD_R1,9828.0,152.0
9m_AD_R1,8807.0,155.0
9m_AD_R1,8421.0,133.0
9m_AD_R1,7808.0,148.0
9m_AD_R1,9376.0,168.0
9m_AD_R1,7002.0,83.0
9m_AD_R1,12910.0,228.0
9m_AD_R1,9600.0,137.0
9m_AD_R1,9084.0,203.0
9m_AD_R1,6092.0,133.0
9m_AD_R1,3696.0,39.0
9m_AD_R1,3634.0,110.0
9m_AD_R1,4800.0,78.0
9m_AD_R1,3467.0,68.0
9m_AD_R1,4232.0,82.0
9m_AD_R1,5420.0,143.0
9m_AD_R1,4235.0,81.0
9m_AD_R1,6382.0,110.0
9m_AD_R1,8744.0,155.0
9m_AD_R1,6228.0,99.0
9m_AD_R1,6803.0,105.0
9m_AD_R1,5977.0,114.0
9m_AD_R1,2599.0,45.0
9m_AD_R1,5095.0,146.0
9m_AD_R1,3504.0,74.0
9m_AD_R1,113.0,6.0
9m_AD_R1,252.0,8.0
9m_AD_R1,159.0,1.0
9m_AD_R1,49.0,2.0
9m_AD_R1,8437.0,273.0
9m_AD_R1,11780.0,357.0
9m_AD_R1,9830.0,278.0
9m_AD_R1,8061.0,154.0
9m_AD_R1,4987.0,72.0
9m_AD_R1,8548.0,159.0
9m_AD_R1,4340.0,77.0
9m_AD_R1,6690.0,186.0
9m_AD_R1,4661.0,131.0
9m_AD_R1,23.0,0.0
9m_AD_R1,142.0,15.0
9m_AD_R1,1267.0,50.0
9m_AD_R1,3292.0,42.0
9m_AD_R1,5471.0,91.0
9m_AD_R1,12659.0,386.0
9m_AD_R1,13550.0,441.0
9m_AD_R1,13730.0,479.0
9m_AD_R1,12268.0,342.0
9m_AD_R1,8555.0,216.0
9m_AD_R1,10866.0,274.0
9m_AD_R1,8746.0,291.0
9m_AD_R1,13975.0,460.0
9m_AD_R1,10242.0,300.0
9m_AD_R1,9527.0,323.0
9m_AD_R1,6786.0,104.0
9m_AD_R1,9135.0,174.0
9m_AD_R1,10066.0,196.0
9m_AD_R1,8525.0,227.0
9m_AD_R1,1894.0,62.0
9m_AD_R1,2641.0,80.0
9m_AD_R1,4001.0,132.0
9m_AD_R1,2681.0,76.0
9m_AD_R1,2865.0,57.0
9m_AD_R1,4926.0,75.0
9m_AD_R1,5461.0,99.0
9m_AD_R1,3339.0,80.0
9m_AD_R1,6161.0,231.0
9m_AD_R1,2165.0,42.0
9m_AD_R1,2369.0,22.0
9m_AD_R1,3774.0,34.0
9m_AD_R1,3873.0,79.0
9m_AD_R1,3834.0,100.0
9m_AD_R1,11580.0,284.0
9m_AD_R1,11688.0,307.0
9m_AD_R1,7380.0,238.0
9m_AD_R1,8529.0,176.0
9m_AD_R1,6509.0,118.0
9m_AD_R1,6690.0,132.0
9m_AD_R1,5116.0,137.0
9m_AD_R1,6722.0,162.0
9m_AD_R1,8195.0,228.0
9m_AD_R1,6683.0,150.0
9m_AD_R1,8779.0,212.0
9m_AD_R1,4916.0,80.0
9m_AD_R1,8544.0,184.0
9m_AD_R1,8829.0,164.0
9m_AD_R1,9359.0,183.0
9m_AD_R1,5845.0,87.0
9m_AD_R1,11144.0,173.0
9m_AD_R1,11648.0,227.0
9m_AD_R1,7270.0,87.0
9m_AD_R1,7329.0,108.0
9m_AD_R1,7333.0,133.0
9m_AD_R1,7758.0,151.0
9m_AD_R1,7182.0,105.0
9m_AD_R1,5190.0,59.0
9m_AD_R1,9436.0,158.0
9m_AD_R1,10107.0,174.0
9m_AD_R1,6659.0,109.0
9m_AD_R1,7265.0,113.0
9m_AD_R1,5678.0,121.0
9m_AD_R1,4903.0,118.0
9m_AD_R1,2391.0,36.0
9m_AD_R1,6585.0,165.0
9m_AD_R1,4854.0,112.0
9m_AD_R1,5418.0,131.0
9m_AD_R1,6619.0,133.0
9m_AD_R1,7338.0,130.0
9m_AD_R1,9828.0,202.0
9m_AD_R1,5474.0,111.0
9m_AD_R1,5299.0,96.0
9m_AD_R1,4681.0,93.0
9m_AD_R1,5520.0,127.0
9m_AD_R1,1932.0,34.0
9m_AD_R1,123.0,4.0
9m_AD_R1,291.0,6.0
9m_AD_R1,397.0,8.0
9m_AD_R1,101.0,2.0
9m_AD_R1,36.0,0.0
9m_AD_R1,1839.0,51.0
9m_AD_R1,4873.0,132.0
9m_AD_R1,8892.0,254.0
9m_AD_R1,5987.0,179.0
9m_AD_R1,10704.0,216.0
9m_AD_R1,9456.0,154.0
9m_AD_R1,10425.0,272.0
9m_AD_R1,8354.0,221.0
9m_AD_R1,9511.0,328.0
9m_AD_R1,59.0,1.0
9m_AD_R1,22.0,1.0
9m_AD_R1,277.0,1.0
9m_AD_R1,353.0,5.0
9m_AD_R1,599.0,7.0
9m_AD_R1,1107.0,19.0
9m_AD_R1,4890.0,112.0
9m_AD_R1,2965.0,66.0
9m_AD_R1,12680.0,363.0
9m_AD_R1,12479.0,390.0
9m_AD_R1,8464.0,283.0
9m_AD_R1,9127.0,283.0
9m_AD_R1,10419.0,276.0
9m_AD_R1,10514.0,282.0
9m_AD_R1,9211.0,237.0
9m_AD_R1,11031.0,337.0
9m_AD_R1,10881.0,255.0
9m_AD_R1,10402.0,243.0
9m_AD_R1,9191.0,229.0
9m_AD_R1,9860.0,219.0
9m_AD_R1,10499.0,233.0
9m_AD_R1,9014.0,233.0
9m_AD_R1,3614.0,88.0
9m_AD_R1,2011.0,47.0
9m_AD_R1,3042.0,90.0
9m_AD_R1,1825.0,33.0
9m_AD_R1,2589.0,90.0
9m_AD_R1,2297.0,68.0
9m_AD_R1,3084.0,65.0
9m_AD_R1,4265.0,93.0
9m_AD_R1,3773.0,93.0
9m_AD_R1,5297.0,201.0
